#Données de temps d'insertion, de recherche et de taux de charge sur une table de hachage.
#Taille_map	Insertion	Recherche	Charge
7381 5.68035e-06 7.84755e-06 0.982041
7382 4.76285e-06 7.6634e-06 0.982174
7383 5.3905e-06 7.6631e-06 0.982307
7384 4.5983e-06 1.08324e-05 0.98244
7385 4.8638e-06 7.3575e-06 0.982573
7386 5.81765e-06 7.65885e-06 0.982706
7387 5.23425e-06 7.46445e-06 0.982839
7388 6.29e-06 7.9973e-06 0.982972
7389 4.85645e-06 7.87775e-06 0.983105
7390 5.0738e-06 7.3987e-06 0.983238
7391 4.70625e-06 6.88695e-06 0.983371
7392 5.1877e-06 1.01269e-05 0.983504
7393 5.49825e-06 8.21065e-06 0.983637
7394 1.31159e-05 7.8191e-06 0.98377
7395 5.81255e-06 8.0745e-06 0.983903
7396 5.92475e-06 7.865e-06 0.984036
7397 6.55285e-06 7.99625e-06 0.984169
7398 4.5232e-06 7.35265e-06 0.984302
7399 5.36855e-06 8.0002e-06 0.984435
7400 6.5718e-06 5.21875e-06 0.984568
7401 4.91115e-06 7.3038e-06 0.984701
7402 5.8712e-06 7.6e-06 0.984834
7403 5.29655e-06 8.34775e-06 0.984967
7404 5.3573e-06 7.65835e-06 0.9851
7405 4.9715e-06 7.9236e-06 0.985233
7406 6.4423e-06 7.434e-06 0.985367
7407 5.4238e-06 7.47755e-06 0.9855
7408 4.93315e-06 7.5398e-06 0.985633
7409 6.3228e-06 7.9555e-06 0.985766
7410 5.4959e-06 8.087e-06 0.985899
7411 6.1424e-06 8.09195e-06 0.986032
7412 4.8599e-06 6.2011e-06 0.986165
7413 4.75995e-06 8.13195e-06 0.986298
7414 6.11035e-06 7.55245e-06 0.986431
7415 5.1538e-06 8.0575e-06 0.986564
7416 4.88975e-06 7.6455e-06 0.986697
7417 5.37945e-06 7.7216e-06 0.98683
7418 1.26748e-05 8.0566e-06 0.986963
7419 5.72365e-06 7.49215e-06 0.987096
7420 4.56885e-06 8.5138e-06 0.987229
7421 5.96525e-06 8.4797e-06 0.987362
7422 4.70995e-06 7.698e-06 0.987495
7423 4.714e-06 7.15425e-06 0.987628
7424 5.41005e-06 7.3124e-06 0.987761
7425 5.0858e-06 7.35425e-06 0.987894
7426 5.00545e-06 8.05865e-06 0.988027
7427 5.55425e-06 7.63755e-06 0.98816
7428 4.8878e-06 7.34785e-06 0.988293
7429 4.9235e-06 8.0268e-06 0.988426
7430 4.82485e-06 7.09745e-06 0.988559
7431 5.9595e-06 7.50305e-06 0.988692
7432 5.74455e-06 7.40245e-06 0.988825
7433 5.46015e-06 7.94535e-06 0.988958
7434 5.6603e-06 7.97825e-06 0.989091
7435 4.83955e-06 8.15925e-06 0.989224
7436 5.8529e-06 7.76525e-06 0.989357
7437 5.5086e-06 8.2556e-06 0.989491
7438 5.20375e-06 8.4322e-06 0.989624
7439 7.1622e-06 8.246e-06 0.989757
7440 5.30615e-06 7.8184e-06 0.98989
7441 4.97065e-06 7.5854e-06 0.990023
7442 4.7495e-06 7.73855e-06 0.990156
7443 5.6437e-06 8.07665e-06 0.990289
7444 5.76095e-06 8.05565e-06 0.990422
7445 4.7779e-06 7.476e-06 0.990555
7446 5.2352e-06 8.02755e-06 0.990688
7447 5.47645e-06 7.8076e-06 0.990821
7448 5.3161e-06 7.56395e-06 0.990954
7449 4.84655e-06 7.59545e-06 0.991087
7450 4.75355e-06 7.0992e-06 0.99122
7451 5.81155e-06 7.78555e-06 0.991353
7452 5.58555e-06 7.6248e-06 0.991486
7453 4.74055e-06 7.8542e-06 0.991619
7454 5.01845e-06 8.00015e-06 0.991752
7455 5.2326e-06 7.2498e-06 0.991885
7456 5.81265e-06 8.0858e-06 0.992018
7457 4.69485e-06 7.01925e-06 0.992151
7458 4.69095e-06 1.03834e-05 0.992284
7459 6.2419e-06 6.9946e-06 0.992417
7460 5.21345e-06 3.1435e-06 0.99255
7461 7.84255e-06 3.3658e-06 0.992683
7462 4.58535e-06 6.9651e-06 0.992816
7463 5.0071e-06 7.94395e-06 0.992949
7464 5.889e-06 8.12215e-06 0.993082
7465 4.33945e-06 7.35385e-06 0.993215
7466 5.5715e-06 8.36895e-06 0.993348
7467 5.48335e-06 8.7175e-06 0.993481
7468 6.8784e-06 7.2852e-06 0.993614
7469 4.8242e-06 7.9317e-06 0.993748
7470 5.8243e-06 7.8504e-06 0.993881
7471 7.5585e-06 7.6457e-06 0.994014
7472 4.53375e-06 8.2816e-06 0.994147
7473 4.45745e-06 6.62805e-06 0.99428
7474 5.47175e-06 7.5688e-06 0.994413
7475 5.556e-06 7.5021e-06 0.994546
7476 5.16385e-06 8.0339e-06 0.994679
7477 4.9003e-06 7.52565e-06 0.994812
7478 5.30595e-06 8.0092e-06 0.994945
7479 7.3791e-06 8.00275e-06 0.995078
7480 7.73245e-06 7.49845e-06 0.995211
7481 6.16655e-06 7.9789e-06 0.995344
7482 5.70565e-06 7.178e-06 0.995477
7483 6.78875e-06 8.10435e-06 0.99561
7484 4.68485e-06 7.79865e-06 0.995743
7485 6.18775e-06 7.89665e-06 0.995876
7486 5.8602e-06 7.0416e-06 0.996009
7487 5.80465e-06 6.867e-06 0.996142
7488 4.83315e-06 7.73575e-06 0.996275
7489 6.4685e-06 7.65835e-06 0.996408
7490 8.65345e-06 7.57795e-06 0.996541
7491 5.94945e-06 8.83695e-06 0.996674
7492 6.315e-06 7.4107e-06 0.996807
7493 8.2429e-06 7.7535e-06 0.99694
7494 7.90275e-06 7.58385e-06 0.997073
7495 1.22871e-05 4.96425e-06 0.997206
7496 1.30899e-05 8.1751e-06 0.997339
7497 8.32495e-06 8.00035e-06 0.997472
7498 2.35601e-05 8.24385e-06 0.997605
7499 1.0509e-05 7.9465e-06 0.997738
7500 8.5078e-06 7.4462e-06 0.997872
7501 1.00285e-05 8.2425e-06 0.998004
7502 5.89475e-06 7.2131e-06 0.998138
7503 9.12175e-06 8.2263e-06 0.998271
7504 6.22925e-06 7.76665e-06 0.998404
7505 6.554e-06 6.98105e-06 0.998537
7506 6.694e-06 7.72335e-06 0.99867
7507 5.76525e-06 9.0465e-06 0.998803
7508 6.8758e-06 7.65905e-06 0.998936
7509 6.2657e-06 7.57755e-06 0.999069
7510 7.023e-06 8.5854e-06 0.999202
7511 1.70764e-05 1.29976e-05 0.999335
7512 4.81445e-06 8.00535e-06 0.999468
7513 5.8924e-06 8.0432e-06 0.999601
7514 1.86988e-05 9.1662e-06 0.999734
7515 7.21545e-06 8.49385e-06 0.999867
7516 0.000341119 7.85805e-06 1
7517 6.46135e-06 4.4011e-06 0.495485
7518 7.65025e-06 6.965e-06 0.495551
7519 1.32228e-05 6.81635e-06 0.495617
7520 1.77709e-05 8.2566e-06 0.495683
7521 7.37455e-06 6.97095e-06 0.495749
7522 6.21605e-06 7.1104e-06 0.495815
7523 1.45835e-05 7.81785e-06 0.495881
7524 5.8584e-06 6.21425e-06 0.495947
7525 9.33365e-06 6.6532e-06 0.496013
7526 6.3259e-06 6.93245e-06 0.496079
7527 6.7431e-06 6.4434e-06 0.496144
7528 5.59955e-06 7.25195e-06 0.49621
7529 9.9121e-06 6.99505e-06 0.496276
7530 6.63355e-06 7.5869e-06 0.496342
7531 5.9006e-06 7.11945e-06 0.496408
7532 6.87425e-06 7.3102e-06 0.496474
7533 6.2281e-06 7.35515e-06 0.49654
7534 5.7486e-06 7.2647e-06 0.496606
7535 6.3524e-06 6.9107e-06 0.496672
7536 6.64165e-06 6.9554e-06 0.496738
7537 7.3713e-06 7.2474e-06 0.496804
7538 5.48075e-06 6.8691e-06 0.496869
7539 5.7824e-06 6.8771e-06 0.496935
7540 8.084e-06 6.4438e-06 0.497001
7541 5.40295e-06 6.984e-06 0.497067
7542 7.62655e-06 6.96115e-06 0.497133
7543 5.74985e-06 7.24035e-06 0.497199
7544 7.46255e-06 6.99945e-06 0.497265
7545 9.44485e-06 7.08205e-06 0.497331
7546 1.27688e-05 2.94655e-06 0.497397
7547 8.42705e-06 4.4472e-06 0.497463
7548 9.18765e-06 3.31255e-06 0.497528
7549 5.99055e-06 7.1514e-06 0.497594
7550 7.13575e-06 7.2525e-06 0.49766
7551 1.77185e-05 7.3528e-06 0.497726
7552 1.17822e-05 6.34505e-06 0.497792
7553 9.018e-06 6.71865e-06 0.497858
7554 1.74183e-05 4.55515e-06 0.497924
7555 1.45749e-05 7.985e-06 0.49799
7556 1.1949e-05 6.9895e-06 0.498056
7557 6.02825e-06 7.3917e-06 0.498122
7558 1.21143e-05 9.14325e-06 0.498188
7559 6.9419e-06 6.57995e-06 0.498253
7560 8.7413e-06 6.39505e-06 0.498319
7561 1.48526e-05 7.8072e-06 0.498385
7562 6.55025e-06 6.94345e-06 0.498451
7563 6.24245e-06 6.64425e-06 0.498517
7564 2.58953e-05 7.5128e-06 0.498583
7565 8.18895e-06 6.7414e-06 0.498649
7566 9.765e-06 7.2058e-06 0.498715
7567 1.10622e-05 7.3849e-06 0.498781
7568 1.36257e-05 7.089e-06 0.498847
7569 1.81805e-05 6.08765e-06 0.498913
7570 8.11305e-06 6.9206e-06 0.498978
7571 1.23771e-05 4.97005e-06 0.499044
7572 8.1816e-06 7.97915e-06 0.49911
7573 3.13551e-05 7.70245e-06 0.499176
7574 7.1205e-06 6.9166e-06 0.499242
7575 1.36629e-05 7.59645e-06 0.499308
7576 1.13962e-05 6.20905e-06 0.499374
7577 1.80991e-05 4.31435e-06 0.49944
7578 1.48824e-05 3.6146e-06 0.499506
7579 6.3163e-06 6.1646e-06 0.499572
7580 5.87145e-06 7.5817e-06 0.499638
7581 5.5578e-06 6.84555e-06 0.499703
7582 7.7336e-06 7.1487e-06 0.499769
7583 5.91555e-06 7.22195e-06 0.499835
7584 5.75665e-06 6.46465e-06 0.499901
7585 6.68065e-06 6.57495e-06 0.499967
7586 5.89275e-06 6.543e-06 0.500033
7587 1.55195e-05 1.26076e-05 0.500099
7588 1.66483e-05 6.9912e-06 0.500165
7589 1.04928e-05 7.11055e-06 0.500231
7590 7.23605e-06 6.68995e-06 0.500297
7591 5.74875e-06 6.71785e-06 0.500363
7592 8.0238e-06 7.47895e-06 0.500428
7593 8.71245e-06 7.0346e-06 0.500494
7594 1.11155e-05 6.85635e-06 0.50056
7595 7.68335e-06 4.4575e-06 0.500626
7596 5.73545e-06 7.72385e-06 0.500692
7597 1.08734e-05 7.0011e-06 0.500758
7598 5.9858e-06 7.01005e-06 0.500824
7599 5.01525e-06 7.0451e-06 0.50089
7600 5.7188e-06 6.9257e-06 0.500956
7601 5.2501e-06 9.04945e-06 0.501022
7602 5.86655e-06 7.6976e-06 0.501087
7603 9.22515e-06 6.8697e-06 0.501153
7604 1.01688e-05 6.9448e-06 0.501219
7605 6.4747e-06 6.28585e-06 0.501285
7606 8.69555e-06 6.6179e-06 0.501351
7607 1.42966e-05 6.9466e-06 0.501417
7608 1.0221e-05 8.22035e-06 0.501483
7609 2.73736e-05 7.6851e-06 0.501549
7610 9.00635e-06 1.07906e-05 0.501615
7611 9.57235e-06 6.9235e-06 0.501681
7612 5.09815e-06 6.78045e-06 0.501747
7613 7.38355e-06 3.37955e-06 0.501812
7614 8.57115e-06 3.19165e-06 0.501878
7615 7.0159e-06 4.1966e-06 0.501944
7616 8.4642e-06 8.152e-06 0.50201
7617 9.2826e-06 7.2118e-06 0.502076
7618 5.3861e-06 7.2503e-06 0.502142
7619 1.0414e-05 7.32825e-06 0.502208
7620 5.43045e-06 6.84315e-06 0.502274
7621 5.76275e-06 7.00995e-06 0.50234
7622 4.48905e-06 7.17805e-06 0.502406
7623 9.95005e-06 6.6674e-06 0.502472
7624 1.78684e-05 7.2922e-06 0.502537
7625 1.11111e-05 5.1217e-06 0.502603
7626 6.88655e-06 6.87165e-06 0.502669
7627 5.24075e-06 6.8643e-06 0.502735
7628 2.60795e-05 8.2098e-06 0.502801
7629 1.00929e-05 6.4686e-06 0.502867
7630 1.61617e-05 7.1411e-06 0.502933
7631 1.10232e-05 6.85215e-06 0.502999
7632 1.06737e-05 7.3811e-06 0.503065
7633 1.18726e-05 7.0105e-06 0.503131
7634 8.22415e-06 6.53195e-06 0.503196
7635 6.02795e-06 6.7242e-06 0.503262
7636 9.2269e-06 7.01815e-06 0.503328
7637 1.0832e-05 7.71095e-06 0.503394
7638 5.9328e-06 7.23255e-06 0.50346
7639 6.74835e-06 7.2333e-06 0.503526
7640 6.4215e-06 7.1249e-06 0.503592
7641 9.9808e-06 7.0059e-06 0.503658
7642 7.70495e-06 8.47495e-06 0.503724
7643 9.2717e-06 7.3965e-06 0.50379
7644 2.23689e-05 8.0709e-06 0.503856
7645 1.55043e-05 7.6198e-06 0.503921
7646 5.7559e-06 6.9391e-06 0.503987
7647 1.30633e-05 7.07365e-06 0.504053
7648 9.6991e-06 6.94425e-06 0.504119
7649 4.962e-06 7.4322e-06 0.504185
7650 5.70295e-06 6.47155e-06 0.504251
7651 7.7601e-06 6.9824e-06 0.504317
7652 1.52082e-05 8.3032e-06 0.504383
7653 1.75285e-05 6.9489e-06 0.504449
7654 1.43483e-05 6.63895e-06 0.504515
7655 1.18841e-05 8.58285e-06 0.50458
7656 8.3614e-06 7.2504e-06 0.504646
7657 1.82247e-05 8.023e-06 0.504712
7658 6.1042e-06 7.4212e-06 0.504778
7659 6.79905e-06 7.438e-06 0.504844
7660 2.14451e-05 7.25865e-06 0.50491
7661 1.81846e-05 8.15965e-06 0.504976
7662 7.5308e-06 6.50695e-06 0.505042
7663 4.9935e-06 7.24055e-06 0.505108
7664 4.84955e-06 6.70095e-06 0.505174
7665 5.33175e-06 6.665e-06 0.50524
7666 4.4212e-06 6.37715e-06 0.505305
7667 5.745e-06 6.4832e-06 0.505371
7668 5.58025e-06 6.74085e-06 0.505437
7669 5.3801e-06 6.5695e-06 0.505503
7670 1.86989e-05 6.8281e-06 0.505569
7671 4.8088e-06 6.9584e-06 0.505635
7672 5.8724e-06 7.2872e-06 0.505701
7673 7.85035e-06 7.3153e-06 0.505767
7674 4.63295e-06 7.2092e-06 0.505833
7675 5.5872e-06 7.23055e-06 0.505899
7676 1.60113e-05 6.6408e-06 0.505965
7677 1.08927e-05 7.375e-06 0.50603
7678 7.7805e-06 7.2421e-06 0.506096
7679 7.12995e-06 7.4279e-06 0.506162
7680 2.55793e-05 8.78415e-06 0.506228
7681 6.7662e-06 7.2452e-06 0.506294
7682 6.73885e-06 6.5753e-06 0.50636
7683 8.61815e-06 8.29215e-06 0.506426
7684 1.7148e-05 9.86645e-06 0.506492
7685 9.11435e-06 7.1056e-06 0.506558
7686 8.2599e-06 7.0332e-06 0.506624
7687 8.6301e-06 7.52465e-06 0.506689
7688 1.17845e-05 6.5575e-06 0.506755
7689 7.23375e-06 7.6229e-06 0.506821
7690 9.58615e-06 8.44695e-06 0.506887
7691 8.33115e-06 4.92915e-06 0.506953
7692 7.81565e-06 8.18235e-06 0.507019
7693 9.4062e-06 7.4664e-06 0.507085
7694 5.5308e-06 7.6285e-06 0.507151
7695 8.67415e-06 6.9638e-06 0.507217
7696 7.4932e-06 8.3757e-06 0.507283
7697 1.12725e-05 7.21205e-06 0.507349
7698 7.08085e-06 8.48605e-06 0.507414
7699 7.58125e-06 7.4235e-06 0.50748
7700 1.34738e-05 6.7806e-06 0.507546
7701 8.0344e-06 7.46675e-06 0.507612
7702 9.9222e-06 4.00315e-06 0.507678
7703 6.21e-06 6.86615e-06 0.507744
7704 9.80745e-06 7.48995e-06 0.50781
7705 8.511e-06 6.66235e-06 0.507876
7706 8.8977e-06 7.6083e-06 0.507942
7707 7.7767e-06 7.43555e-06 0.508008
7708 8.4279e-06 7.64795e-06 0.508074
7709 9.3325e-06 8.03705e-06 0.508139
7710 7.8898e-06 6.3985e-06 0.508205
7711 6.37685e-06 6.4398e-06 0.508271
7712 8.89045e-06 6.77465e-06 0.508337
7713 2.56572e-05 6.8953e-06 0.508403
7714 7.39995e-06 6.9725e-06 0.508469
7715 9.79615e-06 7.0811e-06 0.508535
7716 1.20801e-05 1.03901e-05 0.508601
7717 9.8584e-06 7.9144e-06 0.508667
7718 1.00882e-05 7.4665e-06 0.508733
7719 1.57696e-05 7.8335e-06 0.508799
7720 1.22272e-05 6.803e-06 0.508864
7721 1.80953e-05 6.5349e-06 0.50893
7722 1.90368e-05 7.41845e-06 0.508996
7723 7.9923e-06 7.52875e-06 0.509062
7724 9.8568e-06 6.88915e-06 0.509128
7725 1.12433e-05 6.55505e-06 0.509194
7726 1.04617e-05 7.06915e-06 0.50926
7727 8.74825e-06 7.7506e-06 0.509326
7728 6.1777e-06 7.0069e-06 0.509392
7729 5.2457e-06 6.7179e-06 0.509458
7730 6.3661e-06 7.6317e-06 0.509524
7731 5.27095e-06 7.08055e-06 0.509589
7732 4.5233e-06 7.34505e-06 0.509655
7733 4.44165e-06 6.8771e-06 0.509721
7734 5.8849e-06 5.4273e-06 0.509787
7735 5.87025e-06 7.34405e-06 0.509853
7736 6.4559e-06 6.1877e-06 0.509919
7737 4.5864e-06 7.4799e-06 0.509985
7738 4.7301e-06 6.4252e-06 0.510051
7739 5.33575e-06 6.5836e-06 0.510117
7740 4.9561e-06 6.56705e-06 0.510183
7741 5.51545e-06 5.99845e-06 0.510248
7742 5.2099e-06 7.49805e-06 0.510314
7743 5.63165e-06 6.4681e-06 0.51038
7744 4.80005e-06 7.0941e-06 0.510446
7745 6.63835e-06 7.242e-06 0.510512
7746 6.31195e-06 7.1803e-06 0.510578
7747 4.54315e-06 7.36245e-06 0.510644
7748 5.3415e-06 9.3394e-06 0.51071
7749 4.58205e-06 7.4548e-06 0.510776
7750 4.7068e-06 6.8176e-06 0.510842
7751 5.91675e-06 6.50315e-06 0.510908
7752 4.5995e-06 6.4363e-06 0.510973
7753 6.08475e-06 6.931e-06 0.511039
7754 5.4878e-06 8.63e-06 0.511105
7755 5.25185e-06 4.92505e-06 0.511171
7756 6.14495e-06 3.8882e-06 0.511237
7757 6.0453e-06 3.7744e-06 0.511303
7758 5.6647e-06 7.849e-06 0.511369
7759 5.48645e-06 6.34715e-06 0.511435
7760 4.5004e-06 6.64145e-06 0.511501
7761 5.34985e-06 7.3238e-06 0.511567
7762 4.7853e-06 7.31435e-06 0.511633
7763 5.85595e-06 8.8099e-06 0.511698
7764 6.32075e-06 6.4284e-06 0.511764
7765 4.41395e-06 6.86295e-06 0.51183
7766 5.61325e-06 3.1337e-06 0.511896
7767 6.43125e-06 4.03435e-06 0.511962
7768 4.95325e-06 4.01045e-06 0.512028
7769 5.2521e-06 6.47825e-06 0.512094
7770 5.2293e-06 7.30895e-06 0.51216
7771 5.61405e-06 6.66805e-06 0.512226
7772 4.8849e-06 6.6286e-06 0.512292
7773 5.1824e-06 7.2505e-06 0.512357
7774 5.63815e-06 6.85115e-06 0.512423
7775 4.6812e-06 7.0111e-06 0.512489
7776 4.57225e-06 7.6095e-06 0.512555
7777 6.36795e-06 6.2401e-06 0.512621
7778 5.19985e-06 7.4811e-06 0.512687
7779 5.5312e-06 7.31885e-06 0.512753
7780 4.544e-06 7.39195e-06 0.512819
7781 5.57995e-06 6.93585e-06 0.512885
7782 5.47065e-06 6.6332e-06 0.512951
7783 4.7275e-06 7.33685e-06 0.513017
7784 4.82635e-06 7.17525e-06 0.513082
7785 4.8311e-06 6.98095e-06 0.513148
7786 5.576e-06 6.68125e-06 0.513214
7787 5.8087e-06 7.6889e-06 0.51328
7788 4.9767e-06 7.2372e-06 0.513346
7789 5.1223e-06 7.7474e-06 0.513412
7790 5.46845e-06 7.223e-06 0.513478
7791 5.5346e-06 7.58855e-06 0.513544
7792 5.40815e-06 7.8762e-06 0.51361
7793 6.4365e-06 6.67565e-06 0.513676
7794 4.9167e-06 7.07225e-06 0.513741
7795 5.6921e-06 7.42025e-06 0.513807
7796 5.724e-06 6.9829e-06 0.513873
7797 5.13495e-06 7.11385e-06 0.513939
7798 4.97915e-06 7.06185e-06 0.514005
7799 4.57025e-06 7.5901e-06 0.514071
7800 5.5082e-06 7.3686e-06 0.514137
7801 4.7944e-06 7.0309e-06 0.514203
7802 5.2021e-06 6.5904e-06 0.514269
7803 4.8099e-06 6.31305e-06 0.514335
7804 6.65505e-06 7.14685e-06 0.514401
7805 8.0855e-06 5.08835e-06 0.514466
7806 1.11531e-05 4.1701e-06 0.514532
7807 6.8627e-06 6.26635e-06 0.514598
7808 7.12145e-06 6.78295e-06 0.514664
7809 5.77785e-06 7.1674e-06 0.51473
7810 8.3056e-06 6.79875e-06 0.514796
7811 5.95425e-06 7.12515e-06 0.514862
7812 5.63425e-06 6.7709e-06 0.514928
7813 7.35435e-06 7.32555e-06 0.514994
7814 6.00815e-06 6.77115e-06 0.51506
7815 6.88415e-06 6.60915e-06 0.515126
7816 7.10355e-06 7.1738e-06 0.515191
7817 7.28005e-06 7.342e-06 0.515257
7818 7.0951e-06 7.1466e-06 0.515323
7819 6.2353e-06 7.3627e-06 0.515389
7820 6.76695e-06 6.4752e-06 0.515455
7821 5.63395e-06 7.1502e-06 0.515521
7822 7.3597e-06 6.7466e-06 0.515587
7823 7.4705e-06 7.51145e-06 0.515653
7824 8.8981e-06 7.3984e-06 0.515719
7825 8.45075e-06 6.1637e-06 0.515785
7826 8.55005e-06 7.2485e-06 0.515851
7827 7.06715e-06 7.072e-06 0.515916
7828 1.82959e-05 7.23665e-06 0.515982
7829 7.23325e-06 6.9873e-06 0.516048
7830 1.07366e-05 6.95295e-06 0.516114
7831 6.83515e-06 7.08235e-06 0.51618
7832 6.07905e-06 7.55965e-06 0.516246
7833 7.18005e-06 7.29325e-06 0.516312
7834 6.94465e-06 7.1506e-06 0.516378
7835 5.2127e-06 7.13435e-06 0.516444
7836 5.5789e-06 6.88465e-06 0.51651
7837 5.4872e-06 7.16795e-06 0.516576
7838 5.1608e-06 6.8386e-06 0.516641
7839 6.4568e-06 7.4342e-06 0.516707
7840 5.0696e-06 6.0767e-06 0.516773
7841 5.7267e-06 7.23045e-06 0.516839
7842 6.21355e-06 7.6409e-06 0.516905
7843 5.20705e-06 4.83185e-06 0.516971
7844 5.48275e-06 6.85285e-06 0.517037
7845 5.661e-06 7.19495e-06 0.517103
7846 5.45015e-06 7.0445e-06 0.517169
7847 5.1361e-06 9.05605e-06 0.517235
7848 5.74365e-06 7.3556e-06 0.5173
7849 5.9511e-06 7.05585e-06 0.517366
7850 4.6884e-06 7.12945e-06 0.517432
7851 2.21062e-05 5.0333e-06 0.517498
7852 1.43861e-05 7.976e-06 0.517564
7853 2.42149e-05 1.21989e-05 0.51763
7854 9.9915e-06 7.32055e-06 0.517696
7855 8.0537e-06 7.04685e-06 0.517762
7856 8.4423e-06 7.9942e-06 0.517828
7857 1.04259e-05 7.3497e-06 0.517894
7858 1.78289e-05 7.9307e-06 0.51796
7859 8.22475e-06 7.4282e-06 0.518025
7860 1.03031e-05 7.36095e-06 0.518091
7861 5.45245e-06 6.9827e-06 0.518157
7862 9.43075e-06 7.21165e-06 0.518223
7863 1.35735e-05 8.26005e-06 0.518289
7864 6.95945e-06 7.18765e-06 0.518355
7865 1.83792e-05 7.09685e-06 0.518421
7866 6.87385e-06 7.06865e-06 0.518487
7867 6.46385e-06 7.1621e-06 0.518553
7868 5.7447e-06 7.4639e-06 0.518619
7869 6.5029e-06 6.8594e-06 0.518685
7870 1.39251e-05 7.0299e-06 0.51875
7871 5.99255e-06 7.3927e-06 0.518816
7872 8.2097e-06 8.9912e-06 0.518882
7873 6.74955e-06 7.87535e-06 0.518948
7874 7.61675e-06 7.07855e-06 0.519014
7875 9.1826e-06 7.9656e-06 0.51908
7876 2.14211e-05 6.8161e-06 0.519146
7877 8.7314e-06 6.44495e-06 0.519212
7878 6.6115e-06 6.72085e-06 0.519278
7879 7.03585e-06 6.8725e-06 0.519344
7880 6.63985e-06 4.0936e-06 0.519409
7881 7.6977e-06 4.08745e-06 0.519475
7882 6.4585e-06 3.76705e-06 0.519541
7883 5.11645e-06 7.24805e-06 0.519607
7884 6.5515e-06 7.3481e-06 0.519673
7885 6.95785e-06 6.88885e-06 0.519739
7886 5.4561e-06 6.8191e-06 0.519805
7887 7.0482e-06 5.5829e-06 0.519871
7888 6.2805e-06 7.11715e-06 0.519937
7889 7.0156e-06 6.5609e-06 0.520003
7890 5.7079e-06 7.0333e-06 0.520069
7891 6.17725e-06 7.1157e-06 0.520134
7892 6.0157e-06 5.8467e-06 0.5202
7893 5.788e-06 6.8179e-06 0.520266
7894 6.74325e-06 7.6118e-06 0.520332
7895 5.9923e-06 7.1322e-06 0.520398
7896 8.26695e-06 8.3274e-06 0.520464
7897 6.2865e-06 7.34205e-06 0.52053
7898 7.07395e-06 6.48075e-06 0.520596
7899 7.4405e-06 6.89115e-06 0.520662
7900 7.1035e-06 6.98775e-06 0.520728
7901 5.25805e-06 7.46905e-06 0.520793
7902 5.7104e-06 6.2313e-06 0.520859
7903 7.10765e-06 7.38085e-06 0.520925
7904 5.98485e-06 7.11785e-06 0.520991
7905 6.5457e-06 7.54075e-06 0.521057
7906 5.54335e-06 6.9245e-06 0.521123
7907 5.5568e-06 7.66495e-06 0.521189
7908 8.4365e-06 6.9415e-06 0.521255
7909 5.5422e-06 7.8913e-06 0.521321
7910 6.4093e-06 6.27515e-06 0.521387
7911 7.1972e-06 7.4771e-06 0.521453
7912 7.86685e-06 9.53265e-06 0.521518
7913 5.70635e-06 7.3393e-06 0.521584
7914 6.5992e-06 7.16935e-06 0.52165
7915 7.1268e-06 6.64405e-06 0.521716
7916 5.54625e-06 7.11005e-06 0.521782
7917 7.77915e-06 6.3128e-06 0.521848
7918 5.52385e-06 6.50675e-06 0.521914
7919 5.7522e-06 7.29045e-06 0.52198
7920 1.45322e-05 6.51965e-06 0.522046
7921 6.39065e-06 6.9648e-06 0.522112
7922 1.06616e-05 6.9309e-06 0.522178
7923 6.9969e-06 7.088e-06 0.522243
7924 4.79515e-06 9.47905e-06 0.522309
7925 5.70015e-06 7.0683e-06 0.522375
7926 5.54605e-06 6.9544e-06 0.522441
7927 4.8084e-06 7.07915e-06 0.522507
7928 4.8701e-06 6.58865e-06 0.522573
7929 4.6207e-06 7.0604e-06 0.522639
7930 6.9559e-06 6.8939e-06 0.522705
7931 7.4639e-06 6.611e-06 0.522771
7932 6.78035e-06 7.07995e-06 0.522837
7933 8.07815e-06 7.47e-06 0.522903
7934 8.11155e-06 6.7289e-06 0.522968
7935 7.0497e-06 6.60185e-06 0.523034
7936 1.9743e-05 7.31015e-06 0.5231
7937 1.21918e-05 6.4233e-06 0.523166
7938 6.7827e-06 7.13405e-06 0.523232
7939 1.31136e-05 6.87645e-06 0.523298
7940 1.57246e-05 7.88345e-06 0.523364
7941 6.69305e-06 7.0452e-06 0.52343
7942 5.4053e-06 7.2367e-06 0.523496
7943 1.09092e-05 6.9219e-06 0.523562
7944 1.08571e-05 7.0764e-06 0.523628
7945 5.3092e-06 7.0099e-06 0.523693
7946 1.02961e-05 6.84935e-06 0.523759
7947 5.37805e-06 6.8405e-06 0.523825
7948 5.35785e-06 8.30205e-06 0.523891
7949 4.7714e-06 7.3551e-06 0.523957
7950 5.6838e-06 6.9783e-06 0.524023
7951 5.4505e-06 6.92805e-06 0.524089
7952 5.1003e-06 6.5834e-06 0.524155
7953 4.964e-06 6.80815e-06 0.524221
7954 5.44455e-06 7.45435e-06 0.524287
7955 5.15875e-06 7.03965e-06 0.524352
7956 6.30295e-06 6.7489e-06 0.524418
7957 4.53775e-06 7.6257e-06 0.524484
7958 5.15855e-06 7.4476e-06 0.52455
7959 5.4898e-06 7.56655e-06 0.524616
7960 8.68845e-06 8.3776e-06 0.524682
7961 4.90055e-06 6.34275e-06 0.524748
7962 6.50385e-06 7.45825e-06 0.524814
7963 2.23966e-05 7.26e-06 0.52488
